Time,X_LBL_SinkMarks,X_CV_Warpage,Y_AreaCavityPressure1Dr1,Y_AreaCavityPressure1Max,Y_AreaInjectionSpeed,Y_AreaInjectionSpeedMax,Y_AreaInjectionStroke,Y_AreaMeltPressure,Y_AreaMeltPressureMax,Y_AreaPower,Y_AreaPowerMax,Y_BackPressureMax,Y_CavityPressure1Max,Y_CoolingTime,Y_CushionVolume,Y_CycleTime,Y_CylinderTemperature01,Y_CylinderTemperature02,Y_CylinderTemperature03,Y_CylinderTemperature04,Y_CylinderTemperature11,Y_EjectionTime,Y_FlangeTemperature,Y_HoldingTime,Y_InjectionPressureMax,Y_InjectionTime,Y_InjectionUnitBackwardsTime,Y_InjectionUnitForwardsTime,Y_OilTemperature,Y_PlastificationTime,Y_SchlAbb Zeit,Y_SchlAuf Zeit,Y_ToolClosingTime,Y_ToolOpeningTime,Y_ToolTemperature1,Y_ToolTemperature2,Y_TransferPressure,Y_TransferSpecificPressure1,Y_TransferStroke,Y_WaitingTime,X_SCA_PartWeight
2022-08-22 15:21:00,0,0.27,3813.0,211.0,135.7,83.2,223.6,10365.0,580.0,9.5,4213.3,307,211.0,23.0,17.43,57.72,210,215,222,220,220,2.89,50,25.0,582.0,1.65,0.74,0.14,20,11.04,0.38,0.32,1.59,1.81,83,84,423.0,127.0,24.49,0.02,111.58
2022-08-22 15:22:00,0,0.14,2244.0,165.0,134.7,52.0,290.1,8658.0,498.0,22.2,3929.7,240,166.0,22.0,17.9,57.64,230,235,241,241,240,2.88,50,25.0,505.0,2.59,0.72,0.15,21,11.24,0.38,0.32,1.59,1.81,60,61,409.0,147.0,23.99,0.02,111.44
2022-08-22 15:23:00,0,0.2,2241.0,165.0,134.7,52.0,290.1,8671.0,511.0,25.0,3985.5,243,166.0,22.0,17.89,57.62,230,235,241,240,240,2.88,50,25.0,512.0,2.59,0.72,0.14,21,11.19,0.39,0.32,1.59,1.81,60,61,413.0,147.0,23.99,0.02,111.46
2022-08-22 15:24:00,0,0.16,2246.0,165.0,134.7,52.0,290.2,8670.0,502.0,26.2,4213.1,239,166.0,22.0,17.87,57.65,230,235,241,240,240,2.87,50,25.0,505.0,2.59,0.72,0.15,21,11.2,0.38,0.32,1.59,1.81,61,61,408.0,147.0,23.99,0.02,111.44
2022-08-22 15:25:00,0,0.18,2235.0,164.0,134.8,52.0,290.0,8663.0,502.0,26.0,4213.1,240,165.0,22.0,17.77,57.62,230,235,241,240,240,2.88,50,25.0,503.0,2.59,0.72,0.15,21,11.26,0.38,0.32,1.59,1.81,60,61,408.0,146.0,23.99,0.02,111.43
2022-08-22 15:26:00,0,0.14,2236.0,165.0,134.8,52.0,290.1,8665.0,502.0,26.3,4230.3,243,166.0,22.0,17.8,57.61,230,235,241,240,241,2.88,50,25.0,504.0,2.59,0.72,0.15,21,11.22,0.38,0.32,1.59,1.81,60,61,409.0,146.0,23.99,0.02,111.43
2022-08-22 15:27:00,0,0.15,2237.0,165.0,134.7,52.0,290.2,8654.0,505.0,23.6,4247.5,237,166.0,22.0,17.88,57.75,230,235,241,240,241,2.86,50,25.0,505.0,2.59,0.72,0.15,21,11.21,0.38,0.32,1.75,1.81,60,61,410.0,147.0,23.99,0.01,111.43
2022-08-22 15:28:00,0,0.19,2246.0,165.0,134.7,52.0,290.1,8665.0,502.0,26.3,4230.3,240,166.0,22.0,17.83,57.62,230,235,241,240,241,2.87,50,25.0,504.0,2.59,0.72,0.15,21,11.24,0.39,0.32,1.59,1.81,60,61,408.0,146.0,23.99,0.02,111.4
2022-08-22 15:29:00,0,0.12,2235.0,165.0,134.8,52.0,290.1,8665.0,502.0,23.6,4230.3,244,166.0,22.0,17.82,57.62,230,235,241,240,241,2.88,50,25.0,505.0,2.59,0.72,0.15,21,11.22,0.39,0.32,1.59,1.81,60,61,409.0,147.0,23.99,0.02,111.41
2022-08-22 15:30:00,0,0.16,2227.0,166.0,134.7,52.0,290.1,8669.0,505.0,21.3,3985.5,239,166.0,22.01,17.88,57.6,230,235,241,240,241,2.88,50,25.0,505.0,2.59,0.72,0.15,21,11.21,0.39,0.32,1.59,1.81,60,61,410.0,147.0,23.99,0.01,111.39
2022-08-22 15:31:00,0,0.18,2231.0,166.0,134.6,52.0,290.4,8668.0,506.0,26.6,4230.3,237,167.0,22.0,17.96,57.59,230,235,241,240,241,2.88,50,25.0,506.0,2.59,0.73,0.14,21,11.25,0.39,0.32,1.59,1.81,60,61,410.0,148.0,23.99,0.01,111.39
2022-08-22 15:32:00,0,0.16,2224.0,165.0,134.8,52.0,290.1,8671.0,502.0,26.1,4191.6,242,166.0,22.0,17.82,57.63,231,235,241,240,241,2.88,50,25.0,505.0,2.59,0.72,0.15,21,11.21,0.39,0.32,1.59,1.81,60,61,409.0,146.0,23.99,0.02,111.39
2022-08-22 15:33:00,0,0.18,2222.0,165.0,134.8,52.0,289.9,8671.0,505.0,21.1,3964.0,242,166.0,22.0,17.78,57.61,230,235,240,240,240,2.89,50,25.0,505.0,2.59,0.72,0.15,21,11.23,0.39,0.32,1.59,1.81,60,61,410.0,146.0,23.99,0.02,111.4
2022-08-22 15:34:00,0,0.49,1248.0,118.0,134.9,83.2,228.0,6488.0,432.0,23.8,4187.4,172,119.0,23.0,18.01,57.64,250,255,260,260,260,2.89,50,25.0,432.0,1.64,0.7,0.14,21,11.57,0.4,0.33,1.58,1.78,37,37,309.0,102.0,24.99,0.02,110.84
2022-08-22 15:35:00,0,0.46,1248.0,117.0,134.8,83.2,228.2,6487.0,431.0,21.4,4037.1,171,120.0,23.0,18.05,57.61,250,255,260,260,261,2.89,50,25.0,434.0,1.65,0.7,0.15,21,11.47,0.4,0.33,1.58,1.78,37,37,310.0,103.0,24.99,0.01,110.83
2022-08-22 15:36:00,0,0.49,1250.0,119.0,134.7,83.2,228.3,6488.0,435.0,27.1,4226.1,171,120.0,23.0,18.13,57.63,250,255,260,260,261,2.89,50,25.0,435.0,1.64,0.69,0.14,21,11.38,0.4,0.33,1.58,1.78,37,37,310.0,104.0,24.99,0.02,110.83
2022-08-22 15:37:00,0,0.51,1250.0,119.0,134.7,83.2,228.6,6490.0,432.0,25.2,4148.8,172,122.0,23.0,18.18,57.65,250,255,260,260,261,2.89,50,25.0,435.0,1.65,0.69,0.15,21,11.46,0.4,0.33,1.58,1.78,37,37,312.0,105.0,24.99,0.02,110.83
2022-08-22 15:38:00,0,0.53,1241.0,118.0,134.9,83.2,227.8,6489.0,433.0,23.5,4148.8,174,119.0,23.0,17.99,57.64,250,255,260,260,261,2.9,50,25.0,433.0,1.64,0.7,0.15,21,11.43,0.4,0.33,1.58,1.78,37,37,308.0,102.0,24.99,0.02,110.82
2022-08-22 15:39:00,0,0.5,1243.0,118.0,134.9,83.2,227.9,6486.0,433.0,23.8,4187.4,171,119.0,23.0,18.02,57.62,250,255,260,260,260,2.88,50,25.0,433.0,1.64,0.69,0.14,21,11.47,0.4,0.33,1.58,1.78,37,37,310.0,102.0,24.99,0.02,110.83
2022-08-22 15:40:00,0,0.51,1231.0,117.0,134.8,83.2,228.2,6497.0,430.0,20.8,3981.3,173,119.0,23.0,18.07,57.63,250,255,260,260,260,2.89,50,25.0,433.0,1.65,0.69,0.15,21,11.43,0.4,0.33,1.58,1.78,37,37,309.0,101.0,24.99,0.01,110.88
2022-08-22 15:41:00,0,0.42,1243.0,115.0,135.0,83.2,227.6,6494.0,427.0,23.6,4264.7,171,117.0,23.0,17.87,57.62,250,255,260,260,260,2.89,50,25.0,432.0,1.65,0.7,0.15,21,11.47,0.4,0.33,1.58,1.78,37,36,306.0,100.0,24.99,0.01,110.86
2022-08-22 15:42:00,0,0.48,1244.0,118.0,134.8,83.2,228.2,6491.0,430.0,24.7,4114.4,169,120.0,23.0,18.07,57.64,250,255,260,260,260,2.89,50,25.0,434.0,1.65,0.69,0.15,21,11.53,0.4,0.33,1.58,1.78,37,37,312.0,104.0,24.99,0.02,110.81
2022-08-22 15:43:00,0,0.51,1239.0,117.0,134.9,83.2,227.8,6495.0,433.0,23.7,4187.4,172,119.0,23.0,17.99,57.62,250,255,260,260,260,2.89,50,25.0,433.0,1.64,0.69,0.15,21,11.43,0.4,0.33,1.58,1.78,37,37,309.0,102.0,24.99,0.02,110.81
2022-08-22 15:44:00,0,0.58,1221.0,117.0,134.8,83.2,228.2,6496.0,430.0,24.3,4093.0,171,120.0,23.0,18.08,57.62,250,255,260,260,260,2.87,50,25.0,435.0,1.65,0.7,0.15,21,11.46,0.4,0.33,1.58,1.78,37,37,311.0,103.0,24.99,0.02,110.76
2022-08-22 15:45:00,0,0.53,1236.0,117.0,134.9,83.2,228.0,6487.0,429.0,21.2,4037.2,169,119.0,23.0,17.99,57.63,250,255,260,260,260,2.89,50,25.0,433.0,1.65,0.69,0.14,21,11.42,0.4,0.33,1.58,1.78,37,38,309.0,103.0,24.99,0.02,110.8
2022-08-22 15:46:00,0,0.13,3216.0,235.0,137.4,83.2,219.7,10270.0,435.0,1.2,3.466,318,235.0,23.0,15.37,57.63,250,255,260,260,260,2.88,50,25.0,436.0,1.65,0.7,0.15,21,11.62,0.4,0.33,1.58,1.78,37,37,313.0,104.0,24.99,0.02,112.54
2022-08-22 15:47:00,0,0.09,3218.0,235.0,137.5,83.2,219.5,10272.0,430.0,1.2,3.455,318,235.0,23.0,15.31,57.64,250,255,260,260,260,2.89,50,25.0,434.0,1.65,0.7,0.14,21,11.6,0.4,0.33,1.58,1.78,37,37,311.0,103.0,24.99,0.02,112.54
2022-08-22 15:48:00,0,0.1,3221.0,233.0,137.5,83.2,219.5,10278.0,432.0,1.2,3.455,320,233.0,23.0,15.28,57.62,250,255,260,260,260,2.89,50,25.0,434.0,1.65,0.69,0.15,21,11.64,0.4,0.33,1.58,1.78,37,37,309.0,103.0,24.99,0.02,112.53
2022-08-22 15:49:00,0,0.11,3224.0,235.0,137.6,83.2,219.0,10268.0,427.0,1.2,3.442,320,235.0,23.0,15.19,57.64,250,255,260,260,260,2.86,50,25.0,432.0,1.64,0.7,0.15,21,11.69,0.4,0.33,1.58,1.78,37,37,308.0,101.0,24.99,0.01,112.53
2022-08-22 15:50:00,0,0.1,3219.0,235.0,137.4,83.2,219.7,10266.0,433.0,1.2,3.462,319,235.0,23.0,15.39,57.63,250,255,260,260,260,2.89,50,25.0,435.0,1.64,0.69,0.15,21,11.62,0.4,0.33,1.58,1.78,37,37,312.0,104.0,24.99,0.02,112.53
2022-08-22 15:51:00,0,0.08,3222.0,235.0,137.5,83.2,219.4,10279.0,433.0,1.2,3.455,319,235.0,23.0,15.32,57.62,250,255,260,260,260,2.89,50,25.0,435.0,1.64,0.7,0.15,21,11.54,0.4,0.33,1.58,1.78,37,37,311.0,103.0,24.99,0.01,112.55
2022-08-22 15:52:00,0,0.11,3233.0,235.0,137.6,83.2,219.2,10283.0,431.0,1.2,3.444,318,235.0,23.0,15.2,57.63,250,255,260,260,260,2.88,50,25.0,433.0,1.65,0.69,0.15,21,11.68,0.4,0.33,1.58,1.78,37,37,309.0,102.0,24.99,0.02,112.54
2022-08-22 15:53:00,0,0.09,3229.0,235.0,137.4,83.2,219.6,10276.0,432.0,1.2,3.455,320,235.0,23.0,15.35,57.63,250,255,260,260,260,2.88,50,25.0,434.0,1.65,0.69,0.15,21,11.69,0.4,0.33,1.58,1.78,37,37,313.0,103.0,24.99,0.02,112.54
2022-08-22 15:54:00,0,0.08,3229.0,235.0,137.5,83.2,219.3,10275.0,429.0,1.2,3.451,320,235.0,23.0,15.28,57.65,251,255,260,260,260,2.89,50,25.0,435.0,1.64,0.69,0.15,21,11.65,0.4,0.33,1.58,1.78,37,37,309.0,102.0,24.99,0.02,112.54
2022-08-22 15:55:00,0,0.1,3224.0,235.0,137.5,83.2,219.2,10276.0,431.0,1.2,3.446,316,235.0,23.0,15.28,57.64,250,255,260,260,260,2.9,50,25.0,433.0,1.64,0.69,0.15,21,11.6,0.4,0.33,1.58,1.78,37,37,309.0,102.0,24.99,0.02,112.54
2022-08-22 15:56:00,0,0.14,3222.0,235.0,137.5,83.2,219.2,10267.0,433.0,1.2,3.45,318,235.0,23.0,15.27,57.63,250,255,260,260,260,2.89,50,25.0,433.0,1.64,0.69,0.15,21,11.66,0.4,0.33,1.58,1.78,37,37,309.0,102.0,24.99,0.02,112.51
2022-08-22 15:57:00,0,0.1,3208.0,235.0,137.5,83.2,219.3,10273.0,434.0,1.2,3.457,318,235.0,23.0,15.32,57.63,250,255,260,260,260,2.88,50,25.0,434.0,1.64,0.69,0.15,21,11.61,0.4,0.33,1.58,1.78,37,37,311.0,103.0,24.99,0.02,112.53
2022-08-22 15:58:00,1,0.46,2260.0,160.0,102.9,20.8,524.5,7523.0,395.0,0.6,0.58,166,161.0,18.0,18.0,57.38,249,254,260,260,261,2.87,50,25.0,396.0,6.42,0.7,0.15,22,11.47,0.4,0.33,1.58,1.79,85,86,385.0,160.0,22.73,0.01,110.81
2022-08-22 15:59:00,1,0.39,2263.0,161.0,102.9,20.8,524.6,7526.0,395.0,0.6,0.579,164,162.0,18.0,18.21,57.41,249,254,260,260,260,2.85,50,25.0,397.0,6.42,0.7,0.14,22,11.39,0.4,0.33,1.58,1.78,85,86,387.0,161.0,22.73,0.02,110.81
2022-08-22 16:00:00,1,0.39,2258.0,161.0,102.9,20.8,524.5,7528.0,395.0,0.6,0.578,166,162.0,18.0,18.17,57.39,249,254,260,260,260,2.85,50,25.0,397.0,6.42,0.7,0.15,22,11.39,0.4,0.33,1.58,1.78,85,86,387.0,161.0,22.73,0.02,110.8
2022-08-22 16:01:00,1,0.4,2270.0,159.0,102.9,20.8,524.5,7524.0,394.0,0.6,0.578,168,160.0,18.0,18.04,57.62,249,254,260,260,260,2.85,50,25.0,395.0,6.42,0.7,0.15,22,11.49,0.4,0.33,1.58,2.01,85,86,386.0,160.0,22.73,0.02,110.82
2022-08-22 16:02:00,1,0.44,2245.0,160.0,102.9,20.8,524.6,7528.0,396.0,0.6,0.579,169,161.0,18.0,18.07,57.42,249,254,260,260,260,2.86,50,25.0,396.0,6.42,0.7,0.15,22,11.37,0.39,0.33,1.59,1.79,85,86,385.0,160.0,22.73,0.01,110.84
2022-08-22 16:03:00,1,0.47,2271.0,159.0,102.9,20.8,524.5,7525.0,394.0,0.6,0.578,168,160.0,18.0,17.93,57.42,249,254,260,260,261,2.85,50,25.0,394.0,6.42,0.7,0.15,22,11.48,0.39,0.33,1.59,1.79,85,86,384.0,159.0,22.73,0.02,110.84
2022-08-22 16:04:00,1,0.42,2275.0,160.0,102.9,20.8,524.6,7528.0,394.0,0.6,0.577,167,161.0,18.0,18.2,57.4,249,255,260,260,261,2.87,50,25.0,397.0,6.42,0.7,0.15,22,11.46,0.4,0.33,1.59,1.79,85,86,386.0,161.0,22.73,0.02,110.83
2022-08-22 16:05:00,1,0.45,2272.0,159.0,102.9,20.8,524.5,7527.0,395.0,0.6,0.577,169,160.0,18.0,17.97,57.4,249,254,260,260,261,2.87,50,25.0,397.0,6.42,0.7,0.15,22,11.41,0.39,0.33,1.59,1.79,85,86,386.0,159.0,22.73,0.01,110.85
2022-08-22 16:06:00,1,0.42,2272.0,159.0,102.9,20.8,524.5,7529.0,394.0,0.6,0.577,169,160.0,18.01,18.02,57.44,250,255,260,260,260,2.86,50,25.0,395.0,6.42,0.7,0.15,22,11.48,0.39,0.33,1.59,1.8,85,86,384.0,160.0,22.73,0.02,110.84
2022-08-22 16:07:00,1,0.39,2277.0,159.0,102.9,20.8,524.6,7519.0,394.0,0.6,0.577,166,160.0,18.0,18.05,57.39,250,255,260,260,260,2.87,50,25.0,395.0,6.42,0.7,0.15,22,11.45,0.39,0.33,1.59,1.79,85,86,385.0,160.0,22.73,0.02,110.85
2022-08-22 16:08:00,1,0.38,2263.0,160.0,102.9,20.8,524.5,7526.0,395.0,0.6,0.578,172,161.0,18.0,18.15,57.43,250,255,260,260,260,2.86,50,25.0,395.0,6.42,0.7,0.15,22,11.37,0.4,0.33,1.59,1.8,85,86,385.0,160.0,22.73,0.01,110.84
2022-08-22 16:09:00,1,0.35,2281.0,159.0,102.9,20.8,524.6,7528.0,393.0,0.6,0.575,169,160.0,18.0,17.96,57.43,250,255,260,260,260,2.86,50,25.0,394.0,6.42,0.7,0.14,22,11.4,0.39,0.33,1.59,1.8,85,86,385.0,159.0,22.73,0.02,110.85
2022-08-22 16:10:00,0,0.54,6208.0,253.0,102.9,20.8,524.5,11321.0,395.0,0.6,0.579,317,253.0,18.0,15.48,57.44,250,255,260,260,260,2.87,50,25.0,395.0,6.42,0.69,0.15,22,11.58,0.39,0.33,1.59,1.79,85,86,386.0,159.0,22.73,0.02,112.38
2022-08-22 16:11:00,0,0.49,6203.0,252.0,102.9,20.8,524.6,11316.0,395.0,0.6,0.577,319,252.0,18.0,15.47,57.42,250,255,260,260,260,2.87,50,25.0,395.0,6.42,0.7,0.15,22,11.57,0.39,0.33,1.59,1.79,85,86,385.0,159.0,22.73,0.02,112.37
2022-08-22 16:12:00,0,0.48,6208.0,253.0,102.9,20.8,524.6,11317.0,394.0,0.6,0.577,317,253.0,18.0,15.4,57.42,250,255,260,260,260,2.87,50,25.0,394.0,6.42,0.7,0.14,22,11.54,0.4,0.33,1.59,1.79,85,86,385.0,159.0,22.73,0.02,112.37
2022-08-22 16:13:00,0,0.45,6203.0,253.0,102.9,20.8,524.5,11316.0,394.0,0.6,0.58,319,253.0,18.0,15.53,57.41,250,255,260,260,260,2.87,50,25.0,395.0,6.42,0.69,0.15,22,11.55,0.39,0.33,1.59,1.8,85,86,386.0,160.0,22.73,0.02,112.35
2022-08-22 16:14:00,0,0.47,6199.0,252.0,102.9,20.8,524.5,11330.0,396.0,0.6,0.58,316,252.0,18.0,15.63,57.42,250,255,260,260,261,2.87,50,25.0,396.0,6.42,0.69,0.15,22,11.52,0.39,0.33,1.59,1.79,85,86,386.0,160.0,22.73,0.01,112.35
2022-08-22 16:15:00,0,0.49,6220.0,253.0,102.9,20.8,524.5,11317.0,393.0,0.6,0.579,314,253.0,18.0,15.46,57.64,250,255,260,260,261,2.86,50,25.0,394.0,6.42,0.7,0.15,22,11.62,0.39,0.33,1.59,2.02,85,86,385.0,159.0,22.73,0.02,112.43
2022-08-22 16:16:00,0,0.46,6208.0,252.0,102.9,20.8,524.5,11318.0,395.0,0.6,0.578,312,252.0,18.0,15.34,57.43,250,255,260,260,261,2.87,50,25.0,395.0,6.42,0.7,0.15,22,11.6,0.39,0.33,1.59,1.8,85,86,385.0,159.0,22.73,0.01,112.41
2022-08-22 16:17:00,0,0.47,6208.0,252.0,102.9,20.8,524.5,11327.0,395.0,0.6,0.581,315,252.0,18.0,15.41,57.43,250,255,260,260,261,2.86,50,25.0,396.0,6.42,0.7,0.15,22,11.58,0.39,0.33,1.59,1.8,85,86,386.0,159.0,22.73,0.02,112.39
2022-08-22 16:18:00,0,0.48,6185.0,252.0,102.9,20.8,524.6,11325.0,396.0,0.6,0.58,310,252.0,18.0,15.43,57.43,250,255,260,260,260,2.87,50,25.0,397.0,6.42,0.7,0.15,22,11.59,0.39,0.33,1.59,1.8,85,86,386.0,160.0,22.73,0.02,112.38
2022-08-22 16:19:00,0,0.46,6196.0,252.0,102.9,20.8,524.5,11335.0,396.0,0.6,0.584,316,252.0,18.0,15.43,57.42,250,255,260,260,260,2.87,50,25.0,396.0,6.42,0.7,0.15,22,11.57,0.39,0.33,1.59,1.8,85,86,386.0,159.0,22.73,0.02,112.39
2022-08-22 16:20:00,0,0.45,6176.0,252.0,102.9,20.8,524.5,11333.0,393.0,0.6,0.584,317,252.0,18.0,15.31,57.44,250,255,260,260,260,2.87,50,25.0,395.0,6.42,0.7,0.15,22,11.63,0.39,0.33,1.59,1.8,85,86,385.0,159.0,22.73,0.02,112.38
2022-08-22 16:21:00,0,0.46,6175.0,252.0,102.9,20.8,524.6,11328.0,393.0,0.6,0.58,315,252.0,18.0,15.36,57.43,250,255,260,260,260,2.87,50,25.0,395.0,6.42,0.7,0.15,22,11.68,0.39,0.33,1.59,1.8,85,86,386.0,159.0,22.73,0.02,112.38
2022-08-22 16:22:00,1,0.74,2085.0,107.0,133.6,83.2,231.2,6482.0,413.0,18.8,4054.3,167,107.0,23.0,18.24,57.64,250,255,260,260,260,2.85,50,25.0,413.0,1.64,0.7,0.15,22,11.37,0.39,0.33,1.59,1.8,84,85,288.0,86.0,25.49,0.02,110.7
2022-08-22 16:23:00,1,0.89,2106.0,109.0,133.8,83.2,230.7,6495.0,411.0,18.8,4170.3,171,109.0,23.0,18.05,57.65,250,255,260,260,260,2.86,50,25.0,411.0,1.64,0.7,0.15,22,11.39,0.39,0.33,1.59,1.8,84,85,285.0,84.0,25.49,0.02,110.71
2022-08-22 16:24:00,1,0.61,2093.0,109.0,133.9,83.2,230.5,6492.0,409.0,18.5,4093.0,169,109.0,23.0,18.0,57.64,250,255,260,260,260,2.86,50,25.0,410.0,1.64,0.69,0.15,22,11.54,0.39,0.33,1.59,1.8,84,85,284.0,84.0,25.49,0.02,110.7
2022-08-22 16:25:00,1,0.77,2106.0,109.0,133.8,83.2,230.7,6478.0,411.0,18.9,4208.9,163,109.0,23.0,18.07,57.65,250,255,260,260,260,2.86,50,25.0,412.0,1.64,0.7,0.15,22,11.47,0.39,0.33,1.59,1.8,84,85,285.0,84.0,25.49,0.02,110.71
2022-08-22 16:26:00,1,0.76,2098.0,108.0,133.5,83.2,231.3,6482.0,413.0,18.9,4037.1,166,108.0,23.0,18.32,57.63,250,255,260,260,260,2.86,50,25.0,414.0,1.64,0.69,0.15,22,11.43,0.39,0.33,1.59,1.8,84,85,288.0,86.0,25.49,0.02,110.7
2022-08-22 16:27:00,1,0.63,2095.0,108.0,133.9,83.2,230.5,6494.0,411.0,18.6,4131.6,165,108.0,23.0,18.0,57.63,250,255,260,260,260,2.86,50,25.0,411.0,1.64,0.7,0.15,22,11.36,0.39,0.33,1.59,1.8,84,85,284.0,84.0,25.49,0.01,110.7
2022-08-22 16:28:00,1,0.77,2102.0,108.0,133.9,83.2,230.4,6489.0,409.0,17.9,3942.7,170,108.0,23.0,18.01,57.63,250,255,260,260,260,2.87,50,25.0,411.0,1.64,0.7,0.15,22,11.51,0.39,0.33,1.59,1.8,84,85,285.0,84.0,25.49,0.02,110.73
2022-08-22 16:29:00,1,0.71,2083.0,108.0,133.7,83.2,231.0,6489.0,411.0,19.0,4208.9,168,108.0,23.0,18.19,57.64,250,255,260,260,260,2.86,50,25.0,411.0,1.64,0.7,0.15,22,11.48,0.39,0.33,1.59,1.8,84,85,286.0,85.0,25.49,0.01,110.68
2022-08-22 16:30:00,1,0.7,2106.0,108.0,133.9,83.2,230.5,6492.0,407.0,18.6,4114.4,167,108.0,23.0,18.01,57.65,250,255,260,260,260,2.86,50,25.0,411.0,1.64,0.7,0.15,22,11.41,0.39,0.33,1.59,1.8,84,85,285.0,84.0,25.49,0.01,110.73
2022-08-22 16:31:00,1,0.58,2108.0,108.0,133.8,83.2,230.7,6481.0,410.0,18.7,4170.3,169,108.0,23.0,18.05,57.65,250,255,260,260,260,2.86,50,25.0,410.0,1.64,0.7,0.14,22,11.48,0.39,0.33,1.59,1.8,84,85,286.0,84.0,25.49,0.02,110.71
2022-08-22 16:32:00,1,0.57,2072.0,108.0,133.7,83.2,231.2,6490.0,409.0,19.2,4187.4,169,108.0,23.0,18.25,57.65,250,255,260,260,260,2.85,50,25.0,413.0,1.64,0.7,0.15,22,11.4,0.39,0.33,1.59,1.8,84,85,287.0,85.0,25.49,0.02,110.71
2022-08-22 16:33:00,1,0.69,2105.0,108.0,133.9,83.2,230.4,6488.0,411.0,18.0,3942.6,163,108.0,23.0,18.0,57.63,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.69,0.15,22,11.43,0.39,0.33,1.59,1.8,84,85,286.0,84.0,25.49,0.01,110.7
2022-08-22 16:34:00,0,0.45,6140.0,250.0,136.7,83.2,221.2,10263.0,411.0,1.2,3.272,312,250.0,23.0,15.43,57.62,250,255,260,260,260,2.86,50,25.0,412.0,1.64,0.7,0.15,22,11.49,0.39,0.33,1.59,1.8,84,85,286.0,84.0,25.49,0.02,112.23
2022-08-22 16:35:00,0,0.43,6137.0,250.0,136.6,83.2,221.7,10270.0,413.0,1.2,3.29,316,250.0,23.0,15.54,57.62,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.7,0.15,22,11.44,0.39,0.33,1.59,1.8,84,85,287.0,85.0,25.49,0.01,112.23
2022-08-22 16:36:00,0,0.45,6155.0,250.0,136.6,83.2,221.7,10266.0,413.0,1.2,3.286,315,250.0,23.0,15.54,57.64,250,255,260,260,260,2.85,50,25.0,413.0,1.64,0.69,0.14,22,11.57,0.39,0.33,1.59,1.8,84,85,287.0,85.0,25.49,0.02,112.25
2022-08-22 16:37:00,0,0.52,6142.0,250.0,136.7,83.2,221.4,10271.0,411.0,1.2,3.283,316,250.0,23.0,15.44,57.63,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.7,0.15,22,11.49,0.39,0.33,1.59,1.8,84,85,287.0,84.0,25.49,0.02,112.24
2022-08-22 16:38:00,0,0.45,6154.0,250.0,136.7,83.2,221.4,10276.0,408.0,1.2,3.272,317,250.0,23.0,15.42,57.64,250,255,260,260,260,2.86,50,25.0,411.0,1.64,0.7,0.15,22,11.58,0.39,0.33,1.59,1.8,84,85,286.0,84.0,25.49,0.01,112.24
2022-08-22 16:39:00,0,0.5,6166.0,250.0,136.7,83.2,221.2,10272.0,408.0,1.2,3.264,319,250.0,23.0,15.42,57.62,250,255,260,260,260,2.86,50,25.0,412.0,1.64,0.7,0.15,22,11.61,0.39,0.33,1.59,1.8,84,85,285.0,84.0,25.49,0.02,112.25
2022-08-22 16:40:00,0,0.52,6156.0,250.0,136.6,83.2,221.6,10274.0,411.0,1.2,3.286,315,250.0,23.0,15.5,57.62,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.7,0.15,22,11.56,0.39,0.33,1.59,1.8,84,85,286.0,84.0,25.49,0.02,112.26
2022-08-22 16:41:00,0,0.49,6167.0,250.0,136.5,83.2,222.0,10279.0,410.0,1.2,3.29,317,250.0,23.0,15.61,57.62,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.7,0.15,22,11.58,0.39,0.33,1.59,1.8,84,85,288.0,86.0,25.49,0.01,112.24
2022-08-22 16:42:00,0,0.52,6147.0,250.0,136.7,83.2,221.2,10264.0,410.0,1.2,3.272,314,250.0,23.0,15.4,57.63,250,255,260,260,260,2.86,50,25.0,412.0,1.64,0.7,0.15,22,11.54,0.39,0.33,1.59,1.8,84,85,286.0,84.0,25.49,0.02,112.24
2022-08-22 16:43:00,0,0.41,6145.0,250.0,136.5,83.2,221.8,10272.0,413.0,1.2,3.283,317,250.0,23.0,15.6,57.62,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.7,0.15,22,11.54,0.39,0.33,1.59,1.8,84,85,288.0,85.0,25.49,0.02,112.25
2022-08-22 16:44:00,0,0.44,6148.0,250.0,136.6,83.2,221.7,10275.0,411.0,1.2,3.286,316,250.0,23.0,15.53,57.64,250,255,260,260,260,2.86,50,25.0,413.0,1.64,0.69,0.14,22,11.53,0.39,0.33,1.59,1.8,84,85,287.0,85.0,25.49,0.02,112.25
2022-08-22 16:45:00,0,0.39,6160.0,250.0,136.5,83.2,221.9,10284.0,411.0,1.2,3.279,312,250.0,23.0,15.59,57.63,251,255,260,260,260,2.87,50,25.0,412.0,1.64,0.7,0.15,22,11.55,0.39,0.33,1.59,1.8,84,85,288.0,85.0,25.49,0.02,112.28
